GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,310M100US39940,39940,"United States - In metropolitan or micropolitan statistical area - Rexburg, ID Micro Area","Rexburg, ID Micro Area",16.9,0.9
0100000US,,United States,310M100US39980,39980,"United States - In metropolitan or micropolitan statistical area - Richmond, IN Micro Area","Richmond, IN Micro Area",19.7,0.8
0100000US,,United States,310M100US40060,40060,"United States - In metropolitan or micropolitan statistical area - Richmond, VA Metro Area","Richmond, VA Metro Area",24.6,0.2
0100000US,,United States,310M100US40080,40080,"United States - In metropolitan or micropolitan statistical area - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",23.7,1.0
0100000US,,United States,310M100US40100,40100,"United States - In metropolitan or micropolitan statistical area - Rio Grande City-Roma, TX Micro Area","Rio Grande City-Roma, TX Micro Area",21.0,1.6
0100000US,,United States,310M100US40140,40140,"United States - In metropolitan or micropolitan statistical area - Riverside-San Bernardino-Ontario, CA Metro Area","Riverside-San Bernardino-Ontario, CA Metro Area",30.6,0.2
0100000US,,United States,310M100US40180,40180,"United States - In metropolitan or micropolitan statistical area - Riverton, WY Micro Area","Riverton, WY Micro Area",19.2,1.3
0100000US,,United States,310M100US40220,40220,"United States - In metropolitan or micropolitan statistical area - Roanoke, VA Metro Area","Roanoke, VA Metro Area",21.7,0.4
0100000US,,United States,310M100US40260,40260,"United States - In metropolitan or micropolitan statistical area - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",22.7,0.8
0100000US,,United States,310M100US40300,40300,"United States - In metropolitan or micropolitan statistical area - Rochelle, IL Micro Area","Rochelle, IL Micro Area",24.4,1.3
0100000US,,United States,310M100US40340,40340,"United States - In metropolitan or micropolitan statistical area - Rochester, MN Metro Area","Rochester, MN Metro Area",18.2,0.3
0100000US,,United States,310M100US40380,40380,"United States - In metropolitan or micropolitan statistical area - Rochester, NY Metro Area","Rochester, NY Metro Area",20.7,0.2
0100000US,,United States,310M100US40420,40420,"United States - In metropolitan or micropolitan statistical area - Rockford, IL Metro Area","Rockford, IL Metro Area",23.6,0.4
0100000US,,United States,310M100US40460,40460,"United States - In metropolitan or micropolitan statistical area - Rockingham, NC Micro Area","Rockingham, NC Micro Area",19.3,1.3
0100000US,,United States,310M100US40500,40500,"United States - In metropolitan or micropolitan statistical area - Rockland, ME Micro Area","Rockland, ME Micro Area",18.5,0.9
0100000US,,United States,310M100US40540,40540,"United States - In metropolitan or micropolitan statistical area - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",21.8,1.3
0100000US,,United States,310M100US40580,40580,"United States - In metropolitan or micropolitan statistical area - Rocky Mount, NC Metro Area","Rocky Mount, NC Metro Area",20.9,0.5
0100000US,,United States,310M100US40620,40620,"United States - In metropolitan or micropolitan statistical area - Rolla, MO Micro Area","Rolla, MO Micro Area",17.9,1.0
0100000US,,United States,310M100US40660,40660,"United States - In metropolitan or micropolitan statistical area - Rome, GA Metro Area","Rome, GA Metro Area",22.2,1.1
0100000US,,United States,310M100US40700,40700,"United States - In metropolitan or micropolitan statistical area - Roseburg, OR Micro Area","Roseburg, OR Micro Area",20.1,0.9
0100000US,,United States,310M100US40740,40740,"United States - In metropolitan or micropolitan statistical area - Roswell, NM Micro Area","Roswell, NM Micro Area",17.1,0.9
0100000US,,United States,310M100US40760,40760,"United States - In metropolitan or micropolitan statistical area - Ruidoso, NM Micro Area","Ruidoso, NM Micro Area",18.3,1.8
0100000US,,United States,310M100US40780,40780,"United States - In metropolitan or micropolitan statistical area - Russellville, AR Micro Area","Russellville, AR Micro Area",19.8,0.8
0100000US,,United States,310M100US40820,40820,"United States - In metropolitan or micropolitan statistical area - Ruston, LA Micro Area","Ruston, LA Micro Area",21.4,1.3
0100000US,,United States,310M100US40860,40860,"United States - In metropolitan or micropolitan statistical area - Rutland, VT Micro Area","Rutland, VT Micro Area",20.4,0.7
0100000US,,United States,310M100US40900,40900,"United States - In metropolitan or micropolitan statistical area - Sacramento--Arden-Arcade--Roseville, CA Metro Area","Sacramento--Arden-Arcade--Roseville, CA Metro Area",25.9,0.2
0100000US,,United States,310M100US40940,40940,"United States - In metropolitan or micropolitan statistical area - Safford, AZ Micro Area","Safford, AZ Micro Area",18.7,1.3
0100000US,,United States,310M100US40980,40980,"United States - In metropolitan or micropolitan statistical area - Saginaw-Saginaw Township North, MI Metro Area","Saginaw-Saginaw Township North, MI Metro Area",21.2,0.5
0100000US,,United States,310M100US41060,41060,"United States - In metropolitan or micropolitan statistical area - St. Cloud, MN Metro Area","St. Cloud, MN Metro Area",21.0,0.5
0100000US,,United States,310M100US41100,41100,"United States - In metropolitan or micropolitan statistical area - St. George, UT Metro Area","St. George, UT Metro Area",17.8,0.7
0100000US,,United States,310M100US41140,41140,"United States - In metropolitan or micropolitan statistical area - St. Joseph, MO-KS Metro Area","St. Joseph, MO-KS Metro Area",19.1,0.6
0100000US,,United States,310M100US41180,41180,"United States - In metropolitan or micropolitan statistical area - St. Louis, MO-IL Metro Area","St. Louis, MO-IL Metro Area",25.0,0.1
0100000US,,United States,310M100US41220,41220,"United States - In metropolitan or micropolitan statistical area - St. Marys, GA Micro Area","St. Marys, GA Micro Area",21.8,1.1
0100000US,,United States,310M100US41260,41260,"United States - In metropolitan or micropolitan statistical area - St. Marys, PA Micro Area","St. Marys, PA Micro Area",17.2,1.0
0100000US,,United States,310M100US41420,41420,"United States - In metropolitan or micropolitan statistical area - Salem, OR Metro Area","Salem, OR Metro Area",22.8,0.4
0100000US,,United States,310M100US41460,41460,"United States - In metropolitan or micropolitan statistical area - Salina, KS Micro Area","Salina, KS Micro Area",15.9,0.9
0100000US,,United States,310M100US41500,41500,"United States - In metropolitan or micropolitan statistical area - Salinas, CA Metro Area","Salinas, CA Metro Area",22.0,0.3
0100000US,,United States,310M100US41540,41540,"United States - In metropolitan or micropolitan statistical area - Salisbury, MD Metro Area","Salisbury, MD Metro Area",22.2,0.7
0100000US,,United States,310M100US41580,41580,"United States - In metropolitan or micropolitan statistical area - Salisbury, NC Micro Area","Salisbury, NC Micro Area",22.9,0.6
0100000US,,United States,310M100US41620,41620,"United States - In metropolitan or micropolitan statistical area - Salt Lake City, UT Metro Area","Salt Lake City, UT Metro Area",22.4,0.2
0100000US,,United States,310M100US41660,41660,"United States - In metropolitan or micropolitan statistical area - San Angelo, TX Metro Area","San Angelo, TX Metro Area",16.9,0.7
0100000US,,United States,310M100US41700,41700,"United States - In metropolitan or micropolitan statistical area - San Antonio-New Braunfels, TX Metro Area","San Antonio-New Braunfels, TX Metro Area",25.1,0.2
0100000US,,United States,310M100US41740,41740,"United States - In metropolitan or micropolitan statistical area - San Diego-Carlsbad-San Marcos, CA Metro Area","San Diego-Carlsbad-San Marcos, CA Metro Area",24.4,0.1
0100000US,,United States,310M100US41780,41780,"United States - In metropolitan or micropolitan statistical area - Sandusky, OH Metro Area","Sandusky, OH Metro Area",19.4,0.6
0100000US,,United States,310M100US41820,41820,"United States - In metropolitan or micropolitan statistical area - Sanford, NC Micro Area","Sanford, NC Micro Area",22.8,0.9
0100000US,,United States,310M100US41860,41860,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Fremont, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",28.8,0.1
0100000US,,United States,314M100US4186036084,4186036084,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Fremont, CA Metro Area - Oakland-Fremont-Hayward, CA Metro Division","Oakland-Fremont-Hayward, CA Metro Division",29.8,0.2
0100000US,,United States,314M100US4186041884,4186041884,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Fremont, CA Metro Area - San Francisco-San Mateo-Redwood City, CA Metro Division","San Francisco-San Mateo-Redwood City, CA Metro Division",27.5,0.2
0100000US,,United States,310M100US41940,41940,"United States - In metropolitan or micropolitan statistical area - San Jose-Sunnyvale-Santa Clara, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",24.4,0.2
0100000US,,United States,310M100US42020,42020,"United States - In metropolitan or micropolitan statistical area - San Luis Obispo-Paso Robles, CA Metro Area","San Luis Obispo-Paso Robles, CA Metro Area",20.5,0.5
0100000US,,United States,310M100US42060,42060,"United States - In metropolitan or micropolitan statistical area - Santa Barbara-Santa Maria-Goleta, CA Metro Area","Santa Barbara-Santa Maria-Goleta, CA Metro Area",19.5,0.4
0100000US,,United States,310M100US42100,42100,"United States - In metropolitan or micropolitan statistical area - Santa Cruz-Watsonville, CA Metro Area","Santa Cruz-Watsonville, CA Metro Area",25.7,0.5
0100000US,,United States,310M100US42140,42140,"United States - In metropolitan or micropolitan statistical area - Santa Fe, NM Metro Area","Santa Fe, NM Metro Area",21.9,0.6
0100000US,,United States,310M100US42220,42220,"United States - In metropolitan or micropolitan statistical area - Santa Rosa-Petaluma, CA Metro Area","Santa Rosa-Petaluma, CA Metro Area",25.1,0.4
0100000US,,United States,310M100US42300,42300,"United States - In metropolitan or micropolitan statistical area - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",16.5,0.7
0100000US,,United States,310M100US42340,42340,"United States - In metropolitan or micropolitan statistical area - Savannah, GA Metro Area","Savannah, GA Metro Area",22.7,0.3
0100000US,,United States,310M100US42380,42380,"United States - In metropolitan or micropolitan statistical area - Sayre, PA Micro Area","Sayre, PA Micro Area",22.2,0.6
0100000US,,United States,310M100US42420,42420,"United States - In metropolitan or micropolitan statistical area - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",15.8,0.9
0100000US,,United States,310M100US42460,42460,"United States - In metropolitan or micropolitan statistical area - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",26.3,1.3
0100000US,,United States,310M100US42500,42500,"United States - In metropolitan or micropolitan statistical area - Scottsburg, IN Micro Area","Scottsburg, IN Micro Area",26.0,1.7
0100000US,,United States,310M100US42540,42540,"United States - In metropolitan or micropolitan statistical area - Scranton--Wilkes-Barre, PA Metro Area","Scranton--Wilkes-Barre, PA Metro Area",21.4,0.3
0100000US,,United States,310M100US42580,42580,"United States - In metropolitan or micropolitan statistical area - Seaford, DE Micro Area","Seaford, DE Micro Area",23.9,0.4
0100000US,,United States,310M100US42620,42620,"United States - In metropolitan or micropolitan statistical area - Searcy, AR Micro Area","Searcy, AR Micro Area",22.6,1.1
0100000US,,United States,310M100US42660,42660,"United States - In metropolitan or micropolitan statistical area - Seattle-Tacoma-Bellevue, WA Metro Area","Seattle-Tacoma-Bellevue, WA Metro Area",27.6,0.1
0100000US,,United States,314M100US4266042644,4266042644,"United States - In metropolitan or micropolitan statistical area - Seattle-Tacoma-Bellevue, WA Metro Area - Seattle-Bellevue-Everett, WA Metro Division","Seattle-Bellevue-Everett, WA Metro Division",27.3,0.1
0100000US,,United States,314M100US4266045104,4266045104,"United States - In metropolitan or micropolitan statistical area - Seattle-Tacoma-Bellevue, WA Metro Area - Tacoma, WA Metro Division","Tacoma, WA Metro Division",28.7,0.3
0100000US,,United States,310M100US42680,42680,"United States - In metropolitan or micropolitan statistical area - Sebastian-Vero Beach, FL Metro Area","Sebastian-Vero Beach, FL Metro Area",21.7,0.8
0100000US,,United States,310M100US42700,42700,"United States - In metropolitan or micropolitan statistical area - Sebring, FL Micro Area","Sebring, FL Micro Area",22.3,1.4
0100000US,,United States,310M100US42740,42740,"United States - In metropolitan or micropolitan statistical area - Sedalia, MO Micro Area","Sedalia, MO Micro Area",21.9,1.9
0100000US,,United States,310M100US42780,42780,"United States - In metropolitan or micropolitan statistical area - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",22.2,0.7
0100000US,,United States,310M100US42820,42820,"United States - In metropolitan or micropolitan statistical area - Selma, AL Micro Area","Selma, AL Micro Area",25.1,2.2
0100000US,,United States,310M100US42860,42860,"United States - In metropolitan or micropolitan statistical area - Seneca, SC Micro Area","Seneca, SC Micro Area",23.9,1.2
0100000US,,United States,310M100US42900,42900,"United States - In metropolitan or micropolitan statistical area - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",22.2,1.0
0100000US,,United States,310M100US42940,42940,"United States - In metropolitan or micropolitan statistical area - Sevierville, TN Micro Area","Sevierville, TN Micro Area",25.4,0.7
0100000US,,United States,310M100US42980,42980,"United States - In metropolitan or micropolitan statistical area - Seymour, IN Micro Area","Seymour, IN Micro Area",20.6,1.0
0100000US,,United States,310M100US43060,43060,"United States - In metropolitan or micropolitan statistical area - Shawnee, OK Micro Area","Shawnee, OK Micro Area",23.8,0.8
0100000US,,United States,310M100US43100,43100,"United States - In metropolitan or micropolitan statistical area - Sheboygan, WI Metro Area","Sheboygan, WI Metro Area",18.6,0.6
0100000US,,United States,310M100US43140,43140,"United States - In metropolitan or micropolitan statistical area - Shelby, NC Micro Area","Shelby, NC Micro Area",22.9,0.8
0100000US,,United States,310M100US43180,43180,"United States - In metropolitan or micropolitan statistical area - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",25.5,1.3
0100000US,,United States,310M100US43220,43220,"United States - In metropolitan or micropolitan statistical area - Shelton, WA Micro Area","Shelton, WA Micro Area",31.9,1.3
0100000US,,United States,310M100US43260,43260,"United States - In metropolitan or micropolitan statistical area - Sheridan, WY Micro Area","Sheridan, WY Micro Area",17.3,1.2
0100000US,,United States,310M100US43300,43300,"United States - In metropolitan or micropolitan statistical area - Sherman-Denison, TX Metro Area","Sherman-Denison, TX Metro Area",23.9,0.9
0100000US,,United States,310M100US43320,43320,"United States - In metropolitan or micropolitan statistical area - Show Low, AZ Micro Area","Show Low, AZ Micro Area",22.2,1.3
0100000US,,United States,310M100US43340,43340,"United States - In metropolitan or micropolitan statistical area - Shreveport-Bossier City, LA Metro Area","Shreveport-Bossier City, LA Metro Area",20.6,0.3
0100000US,,United States,310M100US43380,43380,"United States - In metropolitan or micropolitan statistical area - Sidney, OH Micro Area","Sidney, OH Micro Area",18.5,0.8
0100000US,,United States,310M100US43420,43420,"United States - In metropolitan or micropolitan statistical area - Sierra Vista-Douglas, AZ Micro Area","Sierra Vista-Douglas, AZ Micro Area",19.6,0.7
0100000US,,United States,310M100US43460,43460,"United States - In metropolitan or micropolitan statistical area - Sikeston, MO Micro Area","Sikeston, MO Micro Area",19.5,0.9
0100000US,,United States,310M100US43500,43500,"United States - In metropolitan or micropolitan statistical area - Silver City, NM Micro Area","Silver City, NM Micro Area",18.7,2.0
0100000US,,United States,310M100US43540,43540,"United States - In metropolitan or micropolitan statistical area - Silverthorne, CO Micro Area","Silverthorne, CO Micro Area",16.9,1.2
0100000US,,United States,310M100US43580,43580,"United States - In metropolitan or micropolitan statistical area - Sioux City, IA-NE-SD Metro Area","Sioux City, IA-NE-SD Metro Area",17.2,0.4
0100000US,,United States,310M100US43620,43620,"United States - In metropolitan or micropolitan statistical area - Sioux Falls, SD Metro Area","Sioux Falls, SD Metro Area",18.1,0.3
0100000US,,United States,310M100US43660,43660,"United States - In metropolitan or micropolitan statistical area - Snyder, TX Micro Area","Snyder, TX Micro Area",16.3,2.3
0100000US,,United States,310M100US43700,43700,"United States - In metropolitan or micropolitan statistical area - Somerset, KY Micro Area","Somerset, KY Micro Area",21.9,1.2
0100000US,,United States,310M100US43740,43740,"United States - In metropolitan or micropolitan statistical area - Somerset, PA Micro Area","Somerset, PA Micro Area",22.6,0.8
0100000US,,United States,310M100US43780,43780,"United States - In metropolitan or micropolitan statistical area - South Bend-Mishawaka, IN-MI Metro Area","South Bend-Mishawaka, IN-MI Metro Area",20.7,0.3
0100000US,,United States,310M100US43860,43860,"United States - In metropolitan or micropolitan statistical area - Southern Pines-Pinehurst, NC Micro Area","Southern Pines-Pinehurst, NC Micro Area",23.4,0.9
0100000US,,United States,310M100US43900,43900,"United States - In metropolitan or micropolitan statistical area - Spartanburg, SC Metro Area","Spartanburg, SC Metro Area",22.0,0.5
0100000US,,United States,310M100US43940,43940,"United States - In metropolitan or micropolitan statistical area - Spearfish, SD Micro Area","Spearfish, SD Micro Area",18.0,1.4
0100000US,,United States,310M100US43980,43980,"United States - In metropolitan or micropolitan statistical area - Spencer, IA Micro Area","Spencer, IA Micro Area",15.3,1.4
0100000US,,United States,310M100US44020,44020,"United States - In metropolitan or micropolitan statistical area - Spirit Lake, IA Micro Area","Spirit Lake, IA Micro Area",16.7,1.3
0100000US,,United States,310M100US44060,44060,"United States - In metropolitan or micropolitan statistical area - Spokane, WA Metro Area","Spokane, WA Metro Area",21.4,0.3
0100000US,,United States,310M100US44100,44100,"United States - In metropolitan or micropolitan statistical area - Springfield, IL Metro Area","Springfield, IL Metro Area",19.4,0.4
0100000US,,United States,310M100US44140,44140,"United States - In metropolitan or micropolitan statistical area - Springfield, MA Metro Area","Springfield, MA Metro Area",22.8,0.3
0100000US,,United States,310M100US44180,44180,"United States - In metropolitan or micropolitan statistical area - Springfield, MO Metro Area","Springfield, MO Metro Area",21.6,0.3
0100000US,,United States,310M100US44220,44220,"United States - In metropolitan or micropolitan statistical area - Springfield, OH Metro Area","Springfield, OH Metro Area",21.7,0.4
0100000US,,United States,310M100US44260,44260,"United States - In metropolitan or micropolitan statistical area - Starkville, MS Micro Area","Starkville, MS Micro Area",17.4,1.4
0100000US,,United States,310M100US44300,44300,"United States - In metropolitan or micropolitan statistical area - State College, PA Metro Area","State College, PA Metro Area",19.5,0.4
0100000US,,United States,310M100US44340,44340,"United States - In metropolitan or micropolitan statistical area - Statesboro, GA Micro Area","Statesboro, GA Micro Area",21.4,0.9
0100000US,,United States,310M100US44380,44380,"United States - In metropolitan or micropolitan statistical area - Statesville-Mooresville, NC Micro Area","Statesville-Mooresville, NC Micro Area",24.1,0.6
0100000US,,United States,310M100US44420,44420,"United States - In metropolitan or micropolitan statistical area - Staunton-Waynesboro, VA Micro Area","Staunton-Waynesboro, VA Micro Area",21.9,0.6
0100000US,,United States,310M100US44500,44500,"United States - In metropolitan or micropolitan statistical area - Stephenville, TX Micro Area","Stephenville, TX Micro Area",17.9,1.1
0100000US,,United States,310M100US44540,44540,"United States - In metropolitan or micropolitan statistical area - Sterling, CO Micro Area","Sterling, CO Micro Area",16.8,1.6
0100000US,,United States,310M100US44580,44580,"United States - In metropolitan or micropolitan statistical area - Sterling, IL Micro Area","Sterling, IL Micro Area",19.9,0.8
0100000US,,United States,310M100US44600,44600,"United States - In metropolitan or micropolitan statistical area - Steubenville-Weirton, OH-WV Metro Area","Steubenville-Weirton, OH-WV Metro Area",23.7,0.6
0100000US,,United States,310M100US44620,44620,"United States - In metropolitan or micropolitan statistical area - Stevens Point, WI Micro Area","Stevens Point, WI Micro Area",19.1,0.6
0100000US,,United States,310M100US44660,44660,"United States - In metropolitan or micropolitan statistical area - Stillwater, OK Micro Area","Stillwater, OK Micro Area",17.7,0.8
0100000US,,United States,310M100US44700,44700,"United States - In metropolitan or micropolitan statistical area - Stockton, CA Metro Area","Stockton, CA Metro Area",29.4,0.4
0100000US,,United States,310M100US44740,44740,"United States - In metropolitan or micropolitan statistical area - Storm Lake, IA Micro Area","Storm Lake, IA Micro Area",13.4,1.0
0100000US,,United States,310M100US44780,44780,"United States - In metropolitan or micropolitan statistical area - Sturgis, MI Micro Area","Sturgis, MI Micro Area",22.0,0.7
0100000US,,United States,310M100US44860,44860,"United States - In metropolitan or micropolitan statistical area - Sulphur Springs, TX Micro Area","Sulphur Springs, TX Micro Area",20.0,1.2
0100000US,,United States,310M100US44900,44900,"United States - In metropolitan or micropolitan statistical area - Summerville, GA Micro Area","Summerville, GA Micro Area",22.5,1.5
0100000US,,United States,310M100US44940,44940,"United States - In metropolitan or micropolitan statistical area - Sumter, SC Metro Area","Sumter, SC Metro Area",21.2,0.8
0100000US,,United States,310M100US44980,44980,"United States - In metropolitan or micropolitan statistical area - Sunbury, PA Micro Area","Sunbury, PA Micro Area",23.3,0.6
0100000US,,United States,310M100US45000,45000,"United States - In metropolitan or micropolitan statistical area - Susanville, CA Micro Area","Susanville, CA Micro Area",17.3,1.5
0100000US,,United States,310M100US45020,45020,"United States - In metropolitan or micropolitan statistical area - Sweetwater, TX Micro Area","Sweetwater, TX Micro Area",17.6,1.9
0100000US,,United States,310M100US45060,45060,"United States - In metropolitan or micropolitan statistical area - Syracuse, NY Metro Area","Syracuse, NY Metro Area",20.5,0.2
0100000US,,United States,310M100US45140,45140,"United States - In metropolitan or micropolitan statistical area - Tahlequah, OK Micro Area","Tahlequah, OK Micro Area",23.5,1.4
0100000US,,United States,310M100US45180,45180,"United States - In metropolitan or micropolitan statistical area - Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, AL Micro Area",23.7,1.0
0100000US,,United States,310M100US45220,45220,"United States - In metropolitan or micropolitan statistical area - Tallahassee, FL Metro Area","Tallahassee, FL Metro Area",21.7,0.3
0100000US,,United States,310M100US45260,45260,"United States - In metropolitan or micropolitan statistical area - Tallulah, LA Micro Area","Tallulah, LA Micro Area",15.9,2.2
0100000US,,United States,310M100US45300,45300,"United States - In metropolitan or micropolitan statistical area - Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",25.7,0.2
0100000US,,United States,310M100US45340,45340,"United States - In metropolitan or micropolitan statistical area - Taos, NM Micro Area","Taos, NM Micro Area",20.2,1.6
0100000US,,United States,310M100US45380,45380,"United States - In metropolitan or micropolitan statistical area - Taylorville, IL Micro Area","Taylorville, IL Micro Area",24.9,1.0
0100000US,,United States,310M100US45460,45460,"United States - In metropolitan or micropolitan statistical area - Terre Haute, IN Metro Area","Terre Haute, IN Metro Area",21.9,0.6
0100000US,,United States,310M100US45500,45500,"United States - In metropolitan or micropolitan statistical area - Texarkana, TX-Texarkana, AR Metro Area","Texarkana, TX-Texarkana, AR Metro Area",18.5,0.6
0100000US,,United States,310M100US45520,45520,"United States - In metropolitan or micropolitan statistical area - The Dalles, OR Micro Area","The Dalles, OR Micro Area",16.1,1.2
0100000US,,United States,310M100US45540,45540,"United States - In metropolitan or micropolitan statistical area - The Villages, FL Micro Area","The Villages, FL Micro Area",25.0,1.5
0100000US,,United States,310M100US45580,45580,"United States - In metropolitan or micropolitan statistical area - Thomaston, GA Micro Area","Thomaston, GA Micro Area",22.9,1.6
0100000US,,United States,310M100US45620,45620,"United States - In metropolitan or micropolitan statistical area - Thomasville, GA Micro Area","Thomasville, GA Micro Area",19.7,1.1
0100000US,,United States,310M100US45640,45640,"United States - In metropolitan or micropolitan statistical area - Thomasville-Lexington, NC Micro Area","Thomasville-Lexington, NC Micro Area",22.7,0.5
0100000US,,United States,310M100US45660,45660,"United States - In metropolitan or micropolitan statistical area - Tiffin, OH Micro Area","Tiffin, OH Micro Area",20.3,0.7
0100000US,,United States,310M100US45700,45700,"United States - In metropolitan or micropolitan statistical area - Tifton, GA Micro Area","Tifton, GA Micro Area",17.4,1.1
0100000US,,United States,310M100US45740,45740,"United States - In metropolitan or micropolitan statistical area - Toccoa, GA Micro Area","Toccoa, GA Micro Area",21.1,2.0
0100000US,,United States,310M100US45780,45780,"United States - In metropolitan or micropolitan statistical area - Toledo, OH Metro Area","Toledo, OH Metro Area",20.1,0.2
0100000US,,United States,310M100US45820,45820,"United States - In metropolitan or micropolitan statistical area - Topeka, KS Metro Area","Topeka, KS Metro Area",20.5,0.4
0100000US,,United States,310M100US45860,45860,"United States - In metropolitan or micropolitan statistical area - Torrington, CT Micro Area","Torrington, CT Micro Area",26.7,0.6
0100000US,,United States,310M100US45900,45900,"United States - In metropolitan or micropolitan statistical area - Traverse City, MI Micro Area","Traverse City, MI Micro Area",21.3,0.5
0100000US,,United States,310M100US45940,45940,"United States - In metropolitan or micropolitan statistical area - Trenton-Ewing, NJ Metro Area","Trenton-Ewing, NJ Metro Area",27.0,0.5
0100000US,,United States,310M100US45980,45980,"United States - In metropolitan or micropolitan statistical area - Troy, AL Micro Area","Troy, AL Micro Area",20.0,1.1
0100000US,,United States,310M100US46020,46020,"United States - In metropolitan or micropolitan statistical area - Truckee-Grass Valley, CA Micro Area","Truckee-Grass Valley, CA Micro Area",25.0,1.3
0100000US,,United States,310M100US46060,46060,"United States - In metropolitan or micropolitan statistical area - Tucson, AZ Metro Area","Tucson, AZ Metro Area",24.0,0.2
0100000US,,United States,310M100US46100,46100,"United States - In metropolitan or micropolitan statistical area - Tullahoma, TN Micro Area","Tullahoma, TN Micro Area",22.8,0.8
0100000US,,United States,310M100US46140,46140,"United States - In metropolitan or micropolitan statistical area - Tulsa, OK Metro Area","Tulsa, OK Metro Area",21.1,0.2
0100000US,,United States,310M100US46180,46180,"United States - In metropolitan or micropolitan statistical area - Tupelo, MS Micro Area","Tupelo, MS Micro Area",21.5,0.6
0100000US,,United States,310M100US46220,46220,"United States - In metropolitan or micropolitan statistical area - Tuscaloosa, AL Metro Area","Tuscaloosa, AL Metro Area",21.4,0.4
0100000US,,United States,310M100US46260,46260,"United States - In metropolitan or micropolitan statistical area - Tuskegee, AL Micro Area","Tuskegee, AL Micro Area",23.0,1.2
0100000US,,United States,310M100US46300,46300,"United States - In metropolitan or micropolitan statistical area - Twin Falls, ID Micro Area","Twin Falls, ID Micro Area",16.3,0.6
0100000US,,United States,310M100US46340,46340,"United States - In metropolitan or micropolitan statistical area - Tyler, TX Metro Area","Tyler, TX Metro Area",21.5,0.4
0100000US,,United States,310M100US46380,46380,"United States - In metropolitan or micropolitan statistical area - Ukiah, CA Micro Area","Ukiah, CA Micro Area",19.2,1.0
0100000US,,United States,310M100US46420,46420,"United States - In metropolitan or micropolitan statistical area - Union, SC Micro Area","Union, SC Micro Area",25.6,1.4
0100000US,,United States,310M100US46460,46460,"United States - In metropolitan or micropolitan statistical area - Union City, TN-KY Micro Area","Union City, TN-KY Micro Area",19.1,1.0
0100000US,,United States,310M100US46500,46500,"United States - In metropolitan or micropolitan statistical area - Urbana, OH Micro Area","Urbana, OH Micro Area",23.4,1.7
0100000US,,United States,310M100US46540,46540,"United States - In metropolitan or micropolitan statistical area - Utica-Rome, NY Metro Area","Utica-Rome, NY Metro Area",20.5,0.4
0100000US,,United States,310M100US46620,46620,"United States - In metropolitan or micropolitan statistical area - Uvalde, TX Micro Area","Uvalde, TX Micro Area",18.3,1.8
0100000US,,United States,310M100US46660,46660,"United States - In metropolitan or micropolitan statistical area - Valdosta, GA Metro Area","Valdosta, GA Metro Area",18.2,0.4
0100000US,,United States,310M100US46700,46700,"United States - In metropolitan or micropolitan statistical area - Vallejo-Fairfield, CA Metro Area","Vallejo-Fairfield, CA Metro Area",29.0,0.4
0100000US,,United States,310M100US46740,46740,"United States - In metropolitan or micropolitan statistical area - Valley, AL Micro Area","Valley, AL Micro Area",24.1,1.2
0100000US,,United States,310M100US46780,46780,"United States - In metropolitan or micropolitan statistical area - Van Wert, OH Micro Area","Van Wert, OH Micro Area",18.9,1.0
0100000US,,United States,310M100US46820,46820,"United States - In metropolitan or micropolitan statistical area - Vermillion, SD Micro Area","Vermillion, SD Micro Area",17.1,1.6
0100000US,,United States,310M100US46860,46860,"United States - In metropolitan or micropolitan statistical area - Vernal, UT Micro Area","Vernal, UT Micro Area",20.2,1.7
0100000US,,United States,310M100US46900,46900,"United States - In metropolitan or micropolitan statistical area - Vernon, TX Micro Area","Vernon, TX Micro Area",12.9,1.8
0100000US,,United States,310M100US46980,46980,"United States - In metropolitan or micropolitan statistical area - Vicksburg, MS Micro Area","Vicksburg, MS Micro Area",19.0,1.0
0100000US,,United States,310M100US47020,47020,"United States - In metropolitan or micropolitan statistical area - Victoria, TX Metro Area","Victoria, TX Metro Area",21.2,0.8
